final_text,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
tidak menu sign up tiket dibooking liat laku bayar liat nominal kode bookingnya tidak tau,1,5,3.1.5,2020-08-31 02:49:58,,
mantapp,5,0,3.1.5,2020-08-28 16:37:15,,
tidak akun,2,0,3.1.5,2020-08-28 11:58:40,,
gmn sih uda boking tiket blum masuk etiket,1,1,3.1.5,2020-08-28 07:15:50,,
kacau bagus,1,1,3.1.5,2020-08-28 05:41:45,,
tidak buka,1,0,3.1.5,2020-08-28 01:03:56,,
gimana pesan tiket tidak buka tlg,1,1,3.1.2,2020-08-27 04:26:36,,
bayar pesan niat jual sih kejar tayang eviden kpi direksi parah,1,0,3.1.2,2020-08-26 23:05:12,,
jelek tawar bohong custumer service lambat mengecewskan staf kantor cabang tidak angkat tlp mohon perhati direksi klau kerja wajar rugi,1,0,3.1.2,2020-08-26 04:36:16,,
layan bagus,5,0,,2020-08-26 04:20:22,,
aolikasi belum betterfly jelek banget tidak booking tiket mama milik akun tidak makinn parahh,2,0,3.1.2,2020-08-26 02:51:06,,
kecewa bayar atm susah ampun kirain atm nyata coba atm transaksi tolak trus aplkasi,1,0,3.1.2,2020-08-25 14:19:54,,
alhamdulillah jadwal terbang sesuai,5,0,3.1.2,2020-08-25 12:15:20,,
haloo kemarin tanggal 10 agustus beli tiket citilink tuju pekanbaru jakarta situ preebooked lounge deskripsi muncul lounge garuda pekanbaru nyata lounge tutup uang citilink belum konfirmasi nomor whatsapp ikan tiketing gimana nih tanggung,3,1,,2020-08-24 10:00:25,,
citilink susah hubung proses uang,1,0,3.1.2,2020-08-22 19:52:47,,
mesan lihat bagasi free 20 kg tpi diboking bagasi lihat tidak ragu bayar takut bagasi tidak sperti bagasi tidak beli ticket mohon tanggap,1,0,3.1.2,2020-08-22 17:15:33,,
byar 1 8jt pnerbngan solo batam byar indomaret tdak konfirmasi pembyaran tdak kode boking scra otomatis dya cma orang awam hilang uang sebnyak,1,0,3.1.2,2020-08-22 03:04:15,,
gajelas booking tiket tidak klik bayar tau tau teekonfirmasi customer service busy buang buang pulsa,1,0,3.1.2,2020-08-22 01:54:58,,
,5,0,3.1.2,2020-08-20 15:00:38,,
terbang batal voucher mohon informasi,1,0,3.1.2,2020-08-20 12:51:59,,
tidak tau komplain customer service alih live chat live chatnya loading dm twitter tidak dibales bela2 pake maskapai dukung produk lokal layan kacau trauma maskapai,1,0,3.1.2,2020-08-20 12:14:08,,
kasih bintang 1 voucher travel kredit nyata tidak laku belum laku mesan,1,0,3.1.2,2020-08-20 09:42:42,,
eh maskapai anjing gw login tidak pass email tidak temu kirim voucher kemarin email jangan cm duit lo anjing kode pakai citilink anjing babi taik,1,0,3.1.2,2020-08-20 06:03:51,,
tidak apus wes,5,0,,2020-08-19 08:55:18,,
tidak login,2,0,3.1.2,2020-08-19 07:51:01,,
citilink sampah bayar booking tiket etiket tidak kirim limit kode booking hangus tiket belum kirim habis pulsa 200 ribu nelpon call centrenya proses kerja sih masyarakat rugi uang hangus sia sia sumpah allah tidak ikhlas moga libat orang rugi laknat allah swt,1,2,3.1.2,2020-08-19 04:29:00,,
maskapai ancur jangan didonlod jangan pesan citilink biar maskapai bangkrut,1,0,3.1.2,2020-08-19 01:34:46,,
ngawur usaha nama tidak sanggu bayar it expert,1,0,3.1.2,2020-08-18 23:28:30,,
bikin jangan gag akses gagal login gagal bayar,1,0,3.1.2,2020-08-18 08:55:38,,
maaf bintang 1 proses tunggu 120 naum tidak kunjung hubung customer service sambung agen customer service pulsa buang sia sia tunggu nelfon customer service pakai pulsa agen tidak layan silah beritahu orang tidak tunggu,1,0,,2020-08-18 03:34:51,,
travel voucher tidak pakai,1,0,3.1.2,2020-08-18 02:53:32,,
tidak login,3,0,,2020-08-17 10:11:36,,
pesan tiket bayar tidak konfirmasi kode booking tidak terbit payah,1,0,3.1.2,2020-08-17 09:29:09,,
,5,0,3.1.2,2020-08-17 05:41:21,,
beli tiket repot ampun lambat liat beli masuk bagasi 25kg kursi lelet edit profile jg tidak gimana proses ribet lg biar langgan tidak komplain,1,1,3.1.2,2020-08-15 06:39:41,,
halu tidak login mesen tiket hilang jejas maskapai tidak voucherku hilang respon lambat,1,0,3.1.2,2020-08-15 03:13:38,,
jelek amburadul tidak bagus tidak karu2an,1,0,3.1.2,2020-08-14 14:56:16,,
maaf kacau,1,0,3.1.2,2020-08-14 14:35:34,,
voucher travel credit tidak,1,0,3.1.2,2020-08-13 18:02:07,,
brubung ig mute apknya,1,0,3.1.2,2020-08-13 09:33:11,,
daftar akun lanjur booking tanpa login lupa catat kode booking mohon bantu,1,0,3.1.2,2020-08-13 06:07:51,,
1 open crash 2 tidak pandu instruksi 3 tidak login tidak menu registrasi 4 voucher ganti hilang tidak redeem 5 voucher hilang bug pilih opsi bayar 6 customer service tidak hubung live chat 7 respond hak,1,0,3.1.2,2020-08-12 15:31:10,,
jelek eror,1,0,3.1.1,2020-08-12 11:58:49,,
apl uda instal nggk masuk,1,0,3.1.1,2020-08-12 05:48:39,,
tidak pesan tiket keluarga bagus,1,0,3.1.1,2020-08-12 03:28:01,,
mobile apps banding maskapai d indonesia simple to the point more info jaya citilink indonesia,5,1,3.1.1,2020-08-12 01:11:00,,
mohon tidak masuk email beli tiket radeem,2,0,3.1.1,2020-08-11 03:10:17,,
simple penggunaanya,5,0,3.1.1,2020-08-10 08:52:11,,
puas terbang citylink aman nyaman,5,0,3.1.1,2020-08-10 08:28:52,,
bagus,5,0,3.1.1,2020-08-10 04:23:48,,
bagus,5,0,3.1.1,2020-08-10 04:13:11,,
top bantu beli tiket,5,0,3.1.1,2020-08-10 04:04:07,,
moga tingkat layan sahaja,5,0,3.1.1,2020-08-10 01:06:45,,
harga jangkau service muas jaga,5,0,3.1.1,2020-08-09 06:13:11,,
pesan bayar tiket tidak notifikasi bayar,5,1,3.1.1,2020-08-08 21:47:07,,
pesan bayar 2 jam tiket belum terbit tanggap,1,0,3.1.1,2020-08-08 15:27:11,,
tidak pake,1,0,,2020-08-08 14:53:52,,
betterfly citilink,5,0,3.1.1,2020-08-08 00:55:03,,
bagus rekomendasi install hp pintar,5,3,,2020-08-08 00:20:46,Halo Terima kasih banyak telah menggunakan aplikasi BetterFly. Semoga penerbangan Anda menyenangkan!,2020-02-13 03:28:48
citilink verry bagus airlines,5,0,,2020-08-07 23:56:33,,
verry bagus airlines,5,0,3.1.1,2020-08-07 23:54:45,,
verry bagus lcc airlines,5,0,,2020-08-07 23:52:44,,
verry bagus airlines,5,0,3.1.1,2020-08-07 21:40:27,,
ramah nyaman,5,0,3.1.1,2020-08-07 18:06:39,,
layan buruk,1,0,3.1.1,2020-08-07 15:24:05,,
nice,5,0,3.1.1,2020-08-07 13:39:04,,
bantu jozz pokok deh,5,0,3.1.1,2020-08-07 12:17:24,,
simple bantu cekin rumah tidak antri bandara terima kasih citilink,5,0,3.1.1,2020-08-07 11:26:57,,
lengkap,5,0,,2020-08-07 11:14:52,,
muas konsumen,5,0,3.1.1,2020-08-07 10:43:51,,
tidak buka log out bagus,1,1,3.1.1,2020-08-07 08:27:05,,
error trs sampah,2,1,3.1.1,2020-08-07 06:42:26,,
belum dilaunching versi beta orang coba tpi bnyak bug tidak login log out kasih masuk tidak citilink kembang tidak becus tidak,1,1,3.1.1,2020-08-07 02:29:53,,
mmg kyknya vocer suruh hangus wkwkwk reset pass g sengaja tiket keluarga alamat ilang nih,1,0,3.1.1,2020-08-06 10:39:31,,
tidak buka diinstall,1,0,3.1.1,2020-08-06 08:29:19,,
resmi dibutuhin orang servernya lelet banget,1,0,3.1.1,2020-08-06 04:01:47,,
nelpon kali kali sibuk pulsa sedot nelpon pake pulsa bukan pake air pancur tingkat layan buruk,1,0,3.1.1,2020-08-06 03:19:18,,
jelek log tidak masuk masuk,1,0,3.1.1,2020-08-05 04:21:36,,
bagus,5,0,,2020-08-05 02:55:23,,
ribet,1,0,3.1.1,2020-08-04 04:04:19,,
kasih 1 bintang tahap kembang software td coba ubah edit data profil coba nyata tidak edit moga laku,1,4,3.1.1,2020-08-02 05:47:05,,
okay costumer care citilink is the worst coba telpon tidak angkat ngirim dm instagram tidak balas komen status instagram tidak tanggap chat live chat tidak costumer care citilink puasa kerja tidak niat kerja betul2 kecewa citilink well uninstalled,1,1,3.1.1,2020-08-01 23:07:43,,
nih admin tidak muncul kendala nih pilih kursi loading layan tingkat,1,0,3.1.1,2020-08-01 07:41:55,,
bayar pake link bukan ngelink gagal hufhh daftar member jg bingung tidak asik ah,1,0,3.1.1,2020-07-31 15:32:11,,
bagus,5,0,3.1.1,2020-07-31 09:50:40,,
respon lambat tidak tuntas,3,0,3.1.1,2020-07-31 02:08:07,,
tidak input tiket beli agen so sad,1,0,3.1.1,2020-07-30 05:06:55,,
kembal bentuk voucher tidak uang tidak dipake hangus jelek banget manajemen rekomended tidak professional banget kecewa banget maskapai tidak rugi rugi orang,1,0,,2020-07-30 03:01:40,,
bener2 uji sabar tidak fungsi,1,0,,2020-07-30 01:56:50,,
tidak ni citilink,1,0,3.1.1,2020-07-29 13:37:16,,
apps idak d buka,1,0,3.0.3,2020-07-29 11:11:32,,
jelek coba hire developer trloka tiket biar bener bikkn booking gagal hang bayar kluar,1,0,3.0.3,2020-07-28 21:50:40,,
parah tanggal 19 maret 2020 sekrng belum dana ditelp email antri nunggunya,1,3,3.0.3,2020-07-28 13:44:22,,
login tidak,1,0,3.0.3,2020-07-28 05:47:30,,
kamoretos,1,0,3.0.3,2020-07-27 19:17:15,,
jelek semenjak alih batterfly citilink tidak mesan kerabat keluarga tiket nama mes tidak drubah pilih pakai cari belah pokok buruk mohon timbang kait bijak,1,28,3.0.3,2020-07-27 09:24:21,,
tidak daftar pesan tiket,5,2,3.0.3,2020-07-27 07:20:44,,
susah banget masuk ek websitenya login bantu kali masuk tidak redeem voucher nga jg citilink lu cinta,1,2,3.0.3,2020-07-26 16:28:58,,
mudah lgsg tanpa 3,5,0,3.0.3,2020-07-26 00:11:10,,
maaf kasih bintang 1 proses 90 tidak telpon sibuk angkat suruh tunggu 14 hr msh dlm proses verifikasi dpt email suruh isi formulir aju isi dlm awaktu 14 hr tidak aju anggap batal hangus kerja proses ribet tele tele,1,31,3.0.3,2020-07-25 10:03:08,,
jelek dri dlu jga jelek skrg suka log out ikon susah klik miles ku habis,1,0,3.0.3,2020-07-25 06:12:11,,
apps kontrol jagat maskapai batal terbang potong smpe 500k total bayar 7 turun haram duit anjing,1,0,3.0.3,2020-07-25 00:32:59,,
ko customer service citilink tidak d hubung gmana boking d batal,1,0,3.0.3,2020-07-24 14:37:11,,
tidak sahabat up grade mesan tiket pp tanggal tidak ubah,2,1,3.0.3,2020-07-24 11:41:36,,
bingung hang bayar kurang,1,0,3.0.3,2020-07-24 02:11:35,,
oke,5,0,3.0.3,2020-07-23 20:29:11,,
hati hati tipu,1,0,3.0.3,2020-07-23 13:44:18,,
refundd,1,0,3.0.3,2020-07-23 11:45:22,,
tidak buka layar putih doang,1,0,3.0.3,2020-07-22 12:42:48,,
muas bantu cari tiket pesawat sukses citilink tingkat quality contol puasa langgan maju usaha,5,1,,2020-07-22 08:18:52,,
kecewa banget pas tiket krna terbang batal dri citilink psbb nunggu sampe 1 bentuk voucher tidak uang tlp customer service bilang penuh tidak bilang bentuk voucher tidak baca syarat batal dadak maskapai d tlp tidak tidak beli bumn mending swasta kecewa,1,1,,2020-07-21 08:42:13,,
bagus pesan tiket tidak daftar member tidak daftar akun min,3,1,3.0.3,2020-07-21 06:46:35,,
bug susah login trus live chat tidak direspon,1,0,3.0.3,2020-07-21 01:09:14,,
g buka,2,0,3.0.3,2020-07-20 01:29:29,,
kasih 1 semalem booking tiket transfer via atm mandiri sesuai tidak fasilitas konfirmasi bayar tidak otomatis baca sistem pesan hangus bayar habis transfer hubung customer service tidak tlp nomor selesai,1,10,3.0.3,2020-07-20 00:26:03,,
tidak buka,2,0,3.0.3,2020-07-19 12:12:08,,
tidak log password,1,0,,2020-07-19 03:35:31,,
bagus,5,0,3.0.3,2020-07-19 02:28:05,,
tidak masuk akun,2,0,3.0.3,2020-07-18 19:09:15,,
citilik mantab,5,0,,2020-07-17 07:05:03,,
si webnya fitur login lupa password tidak daftar ulang tidak gimana sih bikin web,1,3,3.0.3,2020-07-17 01:22:57,,
booking bayar ilang smuanyaa hubungin via libe chat gaada responss gmna sihh,1,1,3.0.3,2020-07-15 07:08:15,,
jelek banget mending kayak pesan tiket orang nama mesti si mes apl lelet banget ribet alias ruwet,1,2,3.0.3,2020-07-15 07:05:32,,
belum tuk luncur byk kurang fiturnya belum buka tidak kalah option login tidak option sign up daftar excuse tim tidak option daftar,1,3,3.0.3,2020-07-14 15:00:08,,
g ngerti daftar akun mohon cerah,1,0,3.0.3,2020-07-14 11:10:43,,
bagus,5,0,3.0.3,2020-07-14 05:58:51,,
bodoh banget bentuk vocer,1,1,3.0.2,2020-07-14 03:42:37,,
garudamiles ilang data nga sinkron 2 claim mileage tidak,1,0,3.0.3,2020-07-11 09:13:05,,
sebal kecewa,1,0,,2020-07-10 17:52:58,,
parah maskapai kelas bumn koq bikin bugs daftar skrg gax lg mmg dah tutup truz booking keluarga jg gax krn nama mes otomatis diikutsertakan gax uncheck hadeeh,1,6,3.0.3,2020-07-10 13:31:29,,
tidak akun suruh transfer pake virtual account bayar booking code tidak transfer logika,1,1,3.0.3,2020-07-10 12:13:34,,
rute tanjung pandan belitung yogyakarta kulonprogo yia tidak sambungin,1,0,3.0.3,2020-07-10 04:15:12,,
bagus,5,0,3.0.3,2020-07-09 23:49:01,,
gimana login tidak id daftar tidak menu bug beli tiket ubah jadwal tidak info ubah langsung transit tidak telpon tidak tau info ubah parah kali emang maskapai,1,12,3.0.2,2020-07-09 14:52:52,,
aktif fitur edit profile salah pasu data,3,0,3.0.2,2020-07-08 13:26:41,,
pakai uang tunai transfer bukan voucher covid butuh duit bukan voucher mohon bijaksana,1,2,3.0.2,2020-07-07 11:06:56,,
bantu akses tiket,5,1,3.0.2,2020-07-07 02:38:34,,
hp lambat aksesx,1,0,3.0.2,2020-07-06 13:21:59,,
gx register jelek hbis beli tiket gx kasih info hrus calling customer service ad free rapid test u 500 orang pertma bohong gx tau tipu banget,1,0,3.0.2,2020-07-06 05:37:22,,
mantap,5,0,,2020-07-06 01:37:07,,
payah,1,0,,2020-07-05 13:27:36,,
payah,1,0,3.0.2,2020-07-05 13:20:33,,
jangan ganti voucher tenggat lg,1,0,,2020-07-05 06:26:18,,
login tidak masuk masuk,1,0,,2020-07-04 21:36:23,,
bikin emosi berkali2 instal tetep akhir2nya blank moga cepet,1,0,3.0.2,2020-07-04 19:25:50,,
laku reservasi tidak kirim e tiket alamat email,3,0,3.0.2,2020-07-04 08:37:40,,
tidak login,1,0,3.0.2,2020-07-04 02:58:58,,
maaf nih kasi bintang 1 krn bug banget login log out 1 isi daftar tumpang nama mes tidak uncentang sbgai tumpang booking orang tua tidak sesimple mohon tingkat beli via sayang tidak dpt miles gimana,1,24,3.0.2,2020-07-03 18:06:50,,
lupa password knpa masuk email sandi kirim email tidak masuk2 nyoba brpa kali tetep tidak masuk email,1,2,3.0.2,2020-07-03 13:03:57,,
tidak login tangan tidak profesional,1,0,3.0.2,2020-07-03 12:39:41,,
d ganti voucher butuhin tunai butuh duit pandemi corona bijak d ganti biar uang sambung hidup,1,10,3.0.2,2020-07-03 12:18:52,,
gabisa daftar login emosi web tulis daftar pas klik alih halaman login suka blank gitu jujur gabisa dipake samsek,2,11,3.0.2,2020-07-03 06:27:08,,
enak udel pindah jadwal pake voucher gabisa duit angus nih tagline maskapai bintang 4 ah pret tidak sesuai shameonyoucitilink,1,1,3.0.2,2020-07-02 11:33:43,,
taiikk belum layak tidak suruh download susah,1,0,3.0.2,2020-07-02 11:20:16,,
tidak daftar login,1,0,,2020-07-02 03:54:39,,
tidak bsa login register,1,0,3.0.2,2020-06-30 18:12:17,,
fungsi,5,0,3.0.0,2020-06-30 04:58:38,,
1 refound voucer batas 2 nggk daftar apl 3 terbang jogja medan tidak adaa,1,3,3.0.2,2020-06-29 18:17:48,,
ubah vocer kejadianya phk kerja uang tidak makan apaa iya paksa pergi pesawat bijak maskai pakek hati nurani rakyak keluh tidak rakyat uang rakyat harap maskapai sambung hidup tidak uang paksa terbang hati nurani,1,73,3.0.2,2020-06-29 16:49:44,,
buka laman sulit,1,0,3.0.2,2020-06-29 14:50:39,,
update tidak tidak jalan,1,0,,2020-06-27 04:21:23,,
bagus,5,0,3.0.2,2020-06-27 02:57:55,,
gabisa buka knp,3,0,3.0.2,2020-06-27 01:50:13,,
knp cek cargo login susah aduhh apl bgmn,1,0,,2020-06-26 15:07:14,,
cacing euii,1,0,3.0.2,2020-06-26 12:18:40,,
mantap gan,5,0,3.0.2,2020-06-26 08:13:30,,
maaf kasi bintang 1 tidak dukung massa masuk daftar akun tidak tera,1,2,3.0.2,2020-06-26 05:58:59,,
bayar cash ganti voucher maskapai sampah,1,3,3.0.0,2020-06-25 13:19:22,,
nga akses daftar garuda miles,5,0,3.0.0,2020-06-25 07:06:42,,
tidak buka,1,0,,2020-06-24 17:03:18,,
tidak belikan orang member wajib tidak bener ni lama2 suka versi payahh,1,3,3.0.0,2020-06-24 13:59:08,,
tidak pesan tiket orang,1,0,3.0.0,2020-06-23 14:23:08,,
tidak login reset passw link kirim k email tidak email masuk citilink uban ngecek mesan hambat tebang dicancel citilink hub customer service kirim email reset password 3 keburu hangus tuh tiket terbang dicancel citilink mjnta kasih voucher ngurus email syarat salah bukti bayar struk atm,1,12,3.0.0,2020-06-23 11:35:14,,
maaf kasih bintang beli tiket terbang srg bdj pindah maskapai yia bdj ubah jadwal pd harap terbang srg bdj ubah yia bdj beli tiket pilih kursi baris check dpt kursi baris extra biaya jalan yia rapid test ulang tks citilink moga layan,1,21,3.0.0,2020-06-23 02:23:06,,
suka logout sih,1,0,3.0.0,2020-06-21 09:39:11,,
mantap,5,0,3.0.0,2020-06-20 17:44:29,,
nama mes tidak rubah nala hancur,1,1,3.0.0,2020-06-20 15:44:43,,
fake,1,0,3.0.0,2020-06-20 12:26:29,,
mohon maaf belum kasih bintang 1 alas buka tulis webpage not available because gitu tidak gitu tulis login daftar langsung tiket bandara tuju laris terbang untung tiket dibalikin cepat not recommended apl,1,2,,2020-06-20 02:42:01,,
revoucher voucher kadaluarsa mepet biar ngga voucher trus ngasih duit gratis citilink arti uang cash rekening bank bukan voucher kadaluarsa moga hukum negara dengar keluh konsumen moga duit orang vouchernya kadaluarsa ngga bikin kualat terbang citilink,1,32,3.0.0,2020-06-19 05:07:41,,
masyarakat keluh bijak citilink ubah tiket voucher batas tanggal an vouchernya maksimal sampali tanggal tidak terbang an etikatbaik bantu bumn akal costumer kaya gin,1,11,3.0.0,2020-06-18 11:12:44,,
daftar g napa 6x daftar menu bantu gagal ket kirim k email tidak conect g dibenerin y,1,2,3.0.0,2020-06-17 15:36:33,,
mudah laku,4,0,2.1.5,2020-06-17 04:59:59,,
mending sebelumya dak ning blass tidak rubah nama mes,1,2,2.1.5,2020-06-17 02:20:32,,
tidak,1,1,2.1.5,2020-06-16 22:56:52,,
tidak fungsi bgini tdak lgi beliikan tiket org,1,2,2.1.5,2020-06-16 21:40:29,,
knp tidak buka yaa ampiunn deh,1,1,2.1.5,2020-06-16 18:16:14,,
hati2 pesan pesawat janji bentuk uang eh tau2nya dikemballikan bentuk kredit dasar tipu,1,8,2.1.5,2020-06-13 22:06:23,,
tidak login,2,0,2.1.5,2020-06-13 15:16:38,,
beli tiket pesawat nama kun tidak belikan orang,3,2,2.1.5,2020-06-12 15:13:56,,
tidak buka aneh,1,1,2.1.5,2020-06-11 16:52:28,,
mantap,5,0,2.1.5,2020-06-11 14:29:00,,
mudah,5,0,2.1.5,2020-06-11 09:41:20,,
payah lelet mo bayar susah mending bikin gregetan,1,1,2.1.5,2020-06-11 07:00:17,,
terbang batal 100 bentuk voucher tidak uang maskapai,1,8,2.1.5,2020-06-11 05:51:28,,
oke,5,0,2.1.5,2020-06-11 05:41:05,,
bagus,5,0,2.1.5,2020-06-10 19:50:09,,
update tidak sampah,1,1,,2020-06-10 17:59:53,,
bug ngeselin,1,1,,2020-06-10 16:35:06,,
very bagus,5,0,2.1.5,2020-06-10 10:50:14,,
login,2,1,2.1.5,2020-06-10 09:25:46,,
dikembaliin travel kredit harga gmana sih beli tiket,1,4,2.1.5,2020-06-10 08:28:18,,
uda donlot tidak buka ngblank aj layar putih doang,2,2,2.1.5,2020-06-10 06:37:17,,
bagus,5,0,2.1.4,2020-06-09 06:36:00,,
feeling bagus,5,0,2.1.5,2020-06-09 05:40:22,,
ganti pake travel credit nunggunya pas dapet code travel credit harga tiket dah lonjak 2 kali lipat travel credit batas nunggu harga tiket turun keburu hangus beli tiket harga kemaren direfund,1,13,2.1.5,2020-06-08 10:06:33,,
mantap,5,0,2.1.5,2020-06-06 13:24:26,,
gimana daftar member,5,0,2.1.4,2020-06-06 13:09:24,,
log out pencet tombol back menu utama,1,1,,2020-06-06 10:01:08,,
tidak login member,1,1,2.1.5,2020-06-06 04:55:18,,
terbang oke payah,1,1,2.1.5,2020-06-05 15:57:12,,
tidak rubah daftar tumpang,1,4,2.1.5,2020-06-05 05:47:42,,
bantu mudah beli tiket langkah tiket,5,6,2.1.5,2020-06-04 14:19:04,,
stay strong to be better airline the world,5,0,2.1.5,2020-06-04 09:00:56,,
booking bayar erti kalang,5,0,2.1.5,2020-06-04 08:17:28,,
sngat bantu rsesevasi ticket citilink,5,0,2.1.5,2020-06-04 08:09:19,,
very bagus and simple like it,5,0,2.1.4,2020-06-04 08:07:17,,
mudah laku reservasi citilink,5,0,2.1.5,2020-06-04 08:01:25,,
bantu simple laku reservasi nice apps,5,1,2.1.5,2020-06-04 07:51:46,,
simple,5,0,2.1.5,2020-06-04 07:47:09,,
betterfly mudah laku mesan tiket check mudah pakai,5,8,2.1.5,2020-06-04 07:37:18,,
mudah bnyak,5,0,2.1.5,2020-06-04 07:36:00,,
bagus fast apps recomended,5,1,2.1.5,2020-06-04 07:32:45,,
thank,2,0,,2020-06-03 13:28:36,,
oke dn bagus,5,0,2.1.5,2020-06-02 12:46:56,,
payah,1,3,2.1.5,2020-06-01 08:48:17,,
oke,5,0,2.1.4,2020-05-31 23:19:46,,
tidak registrasi,1,1,,2020-05-31 15:24:35,,
bad login otomatis logout mulu applikasi uninstall mending better fly,1,3,2.1.5,2020-05-31 04:27:26,,
gabung,5,0,2.1.5,2020-05-30 16:14:41,,
belum stabil bagu sebelim update sempurna,1,1,2.1.5,2020-05-30 01:52:26,,
harga tera tidak an ubah laku bayar,1,1,,2020-05-29 13:59:57,,
bagus,5,0,2.1.5,2020-05-28 13:18:29,,
bad aplication i ever had log trouble send new passwords to email it s never worked,1,1,2.1.4,2020-05-28 03:30:21,,
kagak menu daftar,1,1,2.1.5,2020-05-27 15:52:53,,
mantab,5,0,2.1.5,2020-05-26 06:32:56,,
okeay,5,0,,2020-05-22 17:03:46,,
oke,5,0,2.1.4,2020-05-22 02:01:49,,
sbg aman akun personal adlah utama smg slalu update,4,2,2.1.5,2020-05-21 22:39:56,,
belum harga tiket member diskon banding tiket pesan tiket citilink belum sungguh jengkel krn lelet isi mending peraktis isi data,1,9,2.1.4,2020-05-21 15:14:16,,
masak maskapai susah masuk benerin aktif jangan aktif amburadul,1,4,2.1.4,2020-05-21 02:20:00,,
bantu mudah book tiket,5,0,2.1.4,2020-05-20 23:52:23,,
bagus mudah tiket online sunfelix,5,0,2.1.4,2020-05-20 06:58:02,,
log out akun,1,1,2.1.4,2020-05-19 21:29:34,,
coba,5,0,,2020-05-19 19:56:49,,
poor jelek kualitas,1,3,2.1.4,2020-05-19 13:29:12,,
serius tidak daftar member rating bagus,1,1,,2020-05-19 11:16:19,,
nice,5,0,2.1.4,2020-05-18 10:22:34,,
baca komen nyata tidak log email kirim password tidak fungsi tombol sign up,1,7,2.1.4,2020-05-16 03:58:59,,
